child_name,filename,speaker,source,model_name,model_type,n_unique_nouns_in_session,tpr_the,tpr_a,tpr_overall,n_transitions_to_the,n_transitions_to_a,n_previous_a,n_previous_the,n_maintained,n_total,tpr
Joel,./data/CHILDES/Manchester/Joel/021011.cha,child,human,Human,baseline_unrestricted,90,0.3333333333333333,0.0,0.09090909090909091,1,0,3,8,10,11,0.09090909090909091
Joel,./data/CHILDES/Manchester/Joel/021011.cha,mother,human,Human,baseline_unrestricted,90,0.0,0.0,0.0,0,0,4,11,15,15,0.0
Joel,./data/CHILDES/Manchester/Joel/021011.cha,other_adult,human,Human,baseline_unrestricted,90,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020709.cha,child,human,Human,baseline_unrestricted,68,0.0,0.3333333333333333,0.1,0,1,7,3,9,10,0.1
Joel,./data/CHILDES/Manchester/Joel/020709.cha,mother,human,Human,baseline_unrestricted,68,0.14285714285714285,0.4,0.25,1,2,7,5,9,12,0.25
Joel,./data/CHILDES/Manchester/Joel/020709.cha,other_adult,human,Human,baseline_unrestricted,68,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020325.cha,child,human,Human,baseline_unrestricted,87,0.2,,0.2,1,0,5,0,4,5,0.2
Joel,./data/CHILDES/Manchester/Joel/020325.cha,mother,human,Human,baseline_unrestricted,87,0.2222222222222222,0.0,0.18181818181818182,2,0,9,2,9,11,0.18181818181818182
Joel,./data/CHILDES/Manchester/Joel/020325.cha,other_adult,human,Human,baseline_unrestricted,87,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020913.cha,child,human,Human,baseline_unrestricted,85,0.0,0.0,0.0,0,0,8,5,13,13,0.0
Joel,./data/CHILDES/Manchester/Joel/020913.cha,mother,human,Human,baseline_unrestricted,85,0.1,0.14285714285714285,0.11764705882352941,1,1,10,7,15,17,0.11764705882352941
Joel,./data/CHILDES/Manchester/Joel/020913.cha,other_adult,human,Human,baseline_unrestricted,85,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020526.cha,child,human,Human,baseline_unrestricted,41,0.0,0.2857142857142857,0.2,0,2,3,7,8,10,0.2
Joel,./data/CHILDES/Manchester/Joel/020526.cha,mother,human,Human,baseline_unrestricted,41,0.5,0.0,0.2857142857142857,4,0,8,6,10,14,0.2857142857142857
Joel,./data/CHILDES/Manchester/Joel/020526.cha,other_adult,human,Human,baseline_unrestricted,41,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020123.cha,child,human,Human,baseline_unrestricted,71,0.25,0.5,0.3333333333333333,2,2,8,4,8,12,0.3333333333333333
Joel,./data/CHILDES/Manchester/Joel/020123.cha,mother,human,Human,baseline_unrestricted,71,0.08333333333333333,0.0,0.07142857142857142,1,0,12,2,13,14,0.07142857142857142
Joel,./data/CHILDES/Manchester/Joel/020123.cha,other_adult,human,Human,baseline_unrestricted,71,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020900.cha,child,human,Human,baseline_unrestricted,57,0.0,1.0,0.3333333333333333,0,1,2,1,2,3,0.3333333333333333
Joel,./data/CHILDES/Manchester/Joel/020900.cha,mother,human,Human,baseline_unrestricted,57,0.125,,0.125,1,0,8,0,7,8,0.125
Joel,./data/CHILDES/Manchester/Joel/020900.cha,other_adult,human,Human,baseline_unrestricted,57,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/011129.cha,child,human,Human,baseline_unrestricted,84,0.16666666666666666,0.0,0.1,1,0,6,4,9,10,0.1
Joel,./data/CHILDES/Manchester/Joel/011129.cha,mother,human,Human,baseline_unrestricted,84,0.3333333333333333,0.2,0.25,1,1,3,5,6,8,0.25
Joel,./data/CHILDES/Manchester/Joel/011129.cha,other_adult,human,Human,baseline_unrestricted,84,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/011101.cha,child,human,Human,baseline_unrestricted,51,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/011101.cha,mother,human,Human,baseline_unrestricted,51,0.0,,0.0,0,0,1,0,1,1,0.0
Joel,./data/CHILDES/Manchester/Joel/011101.cha,other_adult,human,Human,baseline_unrestricted,51,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020110.cha,child,human,Human,baseline_unrestricted,50,,0.0,0.0,0,0,0,2,2,2,0.0
Joel,./data/CHILDES/Manchester/Joel/020110.cha,mother,human,Human,baseline_unrestricted,50,0.0,0.0,0.0,0,0,3,2,5,5,0.0
Joel,./data/CHILDES/Manchester/Joel/020110.cha,other_adult,human,Human,baseline_unrestricted,50,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020716.cha,child,human,Human,baseline_unrestricted,117,0.1111111111111111,0.2222222222222222,0.16666666666666666,1,2,9,9,15,18,0.16666666666666666
Joel,./data/CHILDES/Manchester/Joel/020716.cha,mother,human,Human,baseline_unrestricted,117,0.25,0.08333333333333333,0.1875,5,1,20,12,26,32,0.1875
Joel,./data/CHILDES/Manchester/Joel/020716.cha,other_adult,human,Human,baseline_unrestricted,117,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020304.cha,child,human,Human,baseline_unrestricted,80,0.0,0.3333333333333333,0.2,0,1,2,3,4,5,0.2
Joel,./data/CHILDES/Manchester/Joel/020304.cha,mother,human,Human,baseline_unrestricted,80,0.2,0.0,0.18181818181818182,2,0,10,1,9,11,0.18181818181818182
Joel,./data/CHILDES/Manchester/Joel/020304.cha,other_adult,human,Human,baseline_unrestricted,80,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020311.cha,child,human,Human,baseline_unrestricted,72,0.5,,0.5,1,0,2,0,1,2,0.5
Joel,./data/CHILDES/Manchester/Joel/020311.cha,mother,human,Human,baseline_unrestricted,72,0.0,,0.0,0,0,5,0,5,5,0.0
Joel,./data/CHILDES/Manchester/Joel/020311.cha,other_adult,human,Human,baseline_unrestricted,72,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020513.cha,child,human,Human,baseline_unrestricted,95,0.2,0.06666666666666667,0.12,2,1,10,15,22,25,0.12
Joel,./data/CHILDES/Manchester/Joel/020513.cha,mother,human,Human,baseline_unrestricted,95,0.0,0.14285714285714285,0.07692307692307693,0,2,12,14,24,26,0.07692307692307693
Joel,./data/CHILDES/Manchester/Joel/020513.cha,other_adult,human,Human,baseline_unrestricted,95,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020103.cha,child,human,Human,baseline_unrestricted,76,0.0,0.0,0.0,0,0,2,2,4,4,0.0
Joel,./data/CHILDES/Manchester/Joel/020103.cha,mother,human,Human,baseline_unrestricted,76,0.0,0.0,0.0,0,0,6,3,9,9,0.0
Joel,./data/CHILDES/Manchester/Joel/020103.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/011122.cha,child,human,Human,baseline_unrestricted,94,0.2,0.3333333333333333,0.25,1,1,5,3,6,8,0.25
Joel,./data/CHILDES/Manchester/Joel/011122.cha,mother,human,Human,baseline_unrestricted,94,0.125,0.0,0.09090909090909091,1,0,8,3,10,11,0.09090909090909091
Joel,./data/CHILDES/Manchester/Joel/011122.cha,other_adult,human,Human,baseline_unrestricted,94,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020506.cha,child,human,Human,baseline_unrestricted,38,0.0,0.5,0.125,0,1,6,2,7,8,0.125
Joel,./data/CHILDES/Manchester/Joel/020506.cha,mother,human,Human,baseline_unrestricted,38,0.14285714285714285,1.0,0.25,1,1,7,1,6,8,0.25
Joel,./data/CHILDES/Manchester/Joel/020506.cha,other_adult,human,Human,baseline_unrestricted,38,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020920.cha,child,human,Human,baseline_unrestricted,87,0.0,0.0,0.0,0,0,8,5,13,13,0.0
Joel,./data/CHILDES/Manchester/Joel/020920.cha,mother,human,Human,baseline_unrestricted,87,0.09090909090909091,0.0,0.07142857142857142,1,0,11,3,13,14,0.07142857142857142
Joel,./data/CHILDES/Manchester/Joel/020920.cha,other_adult,human,Human,baseline_unrestricted,87,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020012.cha,child,human,Human,baseline_unrestricted,59,0.0,0.0,0.0,0,0,3,3,6,6,0.0
Joel,./data/CHILDES/Manchester/Joel/020012.cha,mother,human,Human,baseline_unrestricted,59,0.0,0.0,0.0,0,0,4,6,10,10,0.0
Joel,./data/CHILDES/Manchester/Joel/020012.cha,other_adult,human,Human,baseline_unrestricted,59,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020402.cha,child,human,Human,baseline_unrestricted,65,,0.0,0.0,0,0,0,2,2,2,0.0
Joel,./data/CHILDES/Manchester/Joel/020402.cha,mother,human,Human,baseline_unrestricted,65,0.25,0.25,0.25,1,1,4,4,6,8,0.25
Joel,./data/CHILDES/Manchester/Joel/020402.cha,other_adult,human,Human,baseline_unrestricted,65,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020207.cha,child,human,Human,baseline_unrestricted,79,0.25,0.0,0.14285714285714285,1,0,4,3,6,7,0.14285714285714285
Joel,./data/CHILDES/Manchester/Joel/020207.cha,mother,human,Human,baseline_unrestricted,79,0.0,0.0,0.0,0,0,4,3,7,7,0.0
Joel,./data/CHILDES/Manchester/Joel/020207.cha,other_adult,human,Human,baseline_unrestricted,79,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020429.cha,child,human,Human,baseline_unrestricted,95,0.09090909090909091,0.1111111111111111,0.1,1,1,11,9,18,20,0.1
Joel,./data/CHILDES/Manchester/Joel/020429.cha,mother,human,Human,baseline_unrestricted,95,0.09090909090909091,0.16666666666666666,0.13043478260869565,1,2,11,12,20,23,0.13043478260869565
Joel,./data/CHILDES/Manchester/Joel/020429.cha,other_adult,human,Human,baseline_unrestricted,95,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020612.cha,child,human,Human,baseline_unrestricted,76,0.2,0.6666666666666666,0.375,1,2,5,3,5,8,0.375
Joel,./data/CHILDES/Manchester/Joel/020612.cha,mother,human,Human,baseline_unrestricted,76,0.1,0.0,0.07692307692307693,1,0,10,3,12,13,0.07692307692307693
Joel,./data/CHILDES/Manchester/Joel/020612.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020809.cha,child,human,Human,baseline_unrestricted,92,0.1111111111111111,0.0,0.09090909090909091,1,0,9,2,10,11,0.09090909090909091
Joel,./data/CHILDES/Manchester/Joel/020809.cha,mother,human,Human,baseline_unrestricted,92,0.07142857142857142,0.3333333333333333,0.11764705882352941,1,1,14,3,15,17,0.11764705882352941
Joel,./data/CHILDES/Manchester/Joel/020809.cha,other_adult,human,Human,baseline_unrestricted,92,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020605.cha,child,human,Human,baseline_unrestricted,79,0.0,0.25,0.18181818181818182,0,2,3,8,9,11,0.18181818181818182
Joel,./data/CHILDES/Manchester/Joel/020605.cha,mother,human,Human,baseline_unrestricted,79,0.0,0.2,0.14285714285714285,0,1,2,5,6,7,0.14285714285714285
Joel,./data/CHILDES/Manchester/Joel/020605.cha,other_adult,human,Human,baseline_unrestricted,79,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020823.cha,child,human,Human,baseline_unrestricted,74,0.0,0.4444444444444444,0.2857142857142857,0,4,5,9,10,14,0.2857142857142857
Joel,./data/CHILDES/Manchester/Joel/020823.cha,mother,human,Human,baseline_unrestricted,74,0.3333333333333333,0.14285714285714285,0.25,3,1,9,7,12,16,0.25
Joel,./data/CHILDES/Manchester/Joel/020823.cha,other_adult,human,Human,baseline_unrestricted,74,,,,0,0,0,0,0,0,
Joel,./data/CHILDES/Manchester/Joel/020214.cha,child,human,Human,baseline_unrestricted,62,0.0,0.0,0.0,0,0,4,1,5,5,0.0
Joel,./data/CHILDES/Manchester/Joel/020214.cha,mother,human,Human,baseline_unrestricted,62,0.0,0.0,0.0,0,0,7,4,11,11,0.0
Joel,./data/CHILDES/Manchester/Joel/020214.cha,other_adult,human,Human,baseline_unrestricted,62,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020807.cha,child,human,Human,baseline_unrestricted,56,0.42857142857142855,0.125,0.26666666666666666,3,1,7,8,11,15,0.26666666666666666
Ruth,./data/CHILDES/Manchester/Ruth/020807.cha,mother,human,Human,baseline_unrestricted,56,0.2727272727272727,0.09090909090909091,0.18181818181818182,3,1,11,11,18,22,0.18181818181818182
Ruth,./data/CHILDES/Manchester/Ruth/020807.cha,other_adult,human,Human,baseline_unrestricted,56,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020408.cha,child,human,Human,baseline_unrestricted,57,0.3333333333333333,,0.3333333333333333,1,0,3,0,2,3,0.3333333333333333
Ruth,./data/CHILDES/Manchester/Ruth/020408.cha,mother,human,Human,baseline_unrestricted,57,0.0,0.5,0.25,0,1,2,2,3,4,0.25
Ruth,./data/CHILDES/Manchester/Ruth/020408.cha,other_adult,human,Human,baseline_unrestricted,57,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/021114.cha,child,human,Human,baseline_unrestricted,98,0.3333333333333333,0.15789473684210525,0.21428571428571427,3,3,9,19,22,28,0.21428571428571427
Ruth,./data/CHILDES/Manchester/Ruth/021114.cha,mother,human,Human,baseline_unrestricted,98,0.15384615384615385,0.05,0.09090909090909091,2,1,13,20,30,33,0.09090909090909091
Ruth,./data/CHILDES/Manchester/Ruth/021114.cha,other_adult,human,Human,baseline_unrestricted,98,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020619.cha,child,human,Human,baseline_unrestricted,50,0.0,0.25,0.14285714285714285,0,1,3,4,6,7,0.14285714285714285
Ruth,./data/CHILDES/Manchester/Ruth/020619.cha,mother,human,Human,baseline_unrestricted,50,0.0,0.14285714285714285,0.08333333333333333,0,1,5,7,11,12,0.08333333333333333
Ruth,./data/CHILDES/Manchester/Ruth/020619.cha,other_adult,human,Human,baseline_unrestricted,50,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020520.cha,child,human,Human,baseline_unrestricted,68,0.6,0.2857142857142857,0.4166666666666667,3,2,5,7,7,12,0.4166666666666667
Ruth,./data/CHILDES/Manchester/Ruth/020520.cha,mother,human,Human,baseline_unrestricted,68,0.25,0.2222222222222222,0.23076923076923078,1,2,4,9,10,13,0.23076923076923078
Ruth,./data/CHILDES/Manchester/Ruth/020520.cha,other_adult,human,Human,baseline_unrestricted,68,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020124.cha,child,human,Human,baseline_unrestricted,62,1.0,,1.0,1,0,1,0,0,1,1.0
Ruth,./data/CHILDES/Manchester/Ruth/020124.cha,mother,human,Human,baseline_unrestricted,62,0.0,,0.0,0,0,1,0,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020124.cha,other_adult,human,Human,baseline_unrestricted,62,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020325.cha,child,human,Human,baseline_unrestricted,64,0.0,1.0,0.5,0,2,2,2,2,4,0.5
Ruth,./data/CHILDES/Manchester/Ruth/020325.cha,mother,human,Human,baseline_unrestricted,64,0.0,0.0,0.0,0,0,3,1,4,4,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020325.cha,other_adult,human,Human,baseline_unrestricted,64,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020724.cha,child,human,Human,baseline_unrestricted,47,0.16666666666666666,0.0,0.125,1,0,6,2,7,8,0.125
Ruth,./data/CHILDES/Manchester/Ruth/020724.cha,mother,human,Human,baseline_unrestricted,47,0.14285714285714285,0.0,0.07142857142857142,1,0,7,7,13,14,0.07142857142857142
Ruth,./data/CHILDES/Manchester/Ruth/020724.cha,other_adult,human,Human,baseline_unrestricted,47,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020527.cha,child,human,Human,baseline_unrestricted,91,0.5,0.14285714285714285,0.2727272727272727,2,1,4,7,8,11,0.2727272727272727
Ruth,./data/CHILDES/Manchester/Ruth/020527.cha,mother,human,Human,baseline_unrestricted,91,0.2,0.0,0.1,1,0,5,5,9,10,0.1
Ruth,./data/CHILDES/Manchester/Ruth/020527.cha,other_adult,human,Human,baseline_unrestricted,91,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020902.cha,child,human,Human,baseline_unrestricted,66,0.2727272727272727,0.25,0.2631578947368421,3,2,11,8,14,19,0.2631578947368421
Ruth,./data/CHILDES/Manchester/Ruth/020902.cha,mother,human,Human,baseline_unrestricted,66,0.2727272727272727,0.3333333333333333,0.30434782608695654,3,4,11,12,16,23,0.30434782608695654
Ruth,./data/CHILDES/Manchester/Ruth/020902.cha,other_adult,human,Human,baseline_unrestricted,66,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/011115.cha,child,human,Human,baseline_unrestricted,76,,0.0,0.0,0,0,0,1,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/011115.cha,mother,human,Human,baseline_unrestricted,76,0.0,0.0,0.0,0,0,1,1,2,2,0.0
Ruth,./data/CHILDES/Manchester/Ruth/011115.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020717.cha,child,human,Human,baseline_unrestricted,67,0.25,0.18181818181818182,0.2,1,2,4,11,12,15,0.2
Ruth,./data/CHILDES/Manchester/Ruth/020717.cha,mother,human,Human,baseline_unrestricted,67,0.5,0.1111111111111111,0.3157894736842105,5,1,10,9,13,19,0.3157894736842105
Ruth,./data/CHILDES/Manchester/Ruth/020717.cha,other_adult,human,Human,baseline_unrestricted,67,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020110.cha,child,human,Human,baseline_unrestricted,72,,0.0,0.0,0,0,0,1,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020110.cha,mother,human,Human,baseline_unrestricted,72,0.5,,0.5,1,0,2,0,1,2,0.5
Ruth,./data/CHILDES/Manchester/Ruth/020110.cha,other_adult,human,Human,baseline_unrestricted,72,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020306.cha,child,human,Human,baseline_unrestricted,56,,0.0,0.0,0,0,0,1,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020306.cha,mother,human,Human,baseline_unrestricted,56,,0.0,0.0,0,0,0,2,2,2,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020306.cha,other_adult,human,Human,baseline_unrestricted,56,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020304.cha,child,human,Human,baseline_unrestricted,79,0.25,,0.25,2,0,8,0,6,8,0.25
Ruth,./data/CHILDES/Manchester/Ruth/020304.cha,mother,human,Human,baseline_unrestricted,79,0.14285714285714285,0.0,0.125,1,0,7,1,7,8,0.125
Ruth,./data/CHILDES/Manchester/Ruth/020304.cha,other_adult,human,Human,baseline_unrestricted,79,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/021023.cha,child,human,Human,baseline_unrestricted,103,0.14285714285714285,0.125,0.13333333333333333,1,1,7,8,13,15,0.13333333333333333
Ruth,./data/CHILDES/Manchester/Ruth/021023.cha,mother,human,Human,baseline_unrestricted,103,0.11764705882352941,0.15384615384615385,0.13333333333333333,2,2,17,13,26,30,0.13333333333333333
Ruth,./data/CHILDES/Manchester/Ruth/021023.cha,other_adult,human,Human,baseline_unrestricted,103,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020117.cha,child,human,Human,baseline_unrestricted,58,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020117.cha,mother,human,Human,baseline_unrestricted,58,,0.0,0.0,0,0,0,1,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020117.cha,other_adult,human,Human,baseline_unrestricted,58,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020103.cha,child,human,Human,baseline_unrestricted,72,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020103.cha,mother,human,Human,baseline_unrestricted,72,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020103.cha,other_adult,human,Human,baseline_unrestricted,72,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020506.cha,child,human,Human,baseline_unrestricted,72,0.0,0.0,0.0,0,0,5,1,6,6,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020506.cha,mother,human,Human,baseline_unrestricted,72,0.16666666666666666,,0.16666666666666666,1,0,6,0,5,6,0.16666666666666666
Ruth,./data/CHILDES/Manchester/Ruth/020506.cha,other_adult,human,Human,baseline_unrestricted,72,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020923.cha,child,human,Human,baseline_unrestricted,87,0.0,0.3333333333333333,0.11764705882352941,0,2,11,6,15,17,0.11764705882352941
Ruth,./data/CHILDES/Manchester/Ruth/020923.cha,mother,human,Human,baseline_unrestricted,87,0.375,0.16666666666666666,0.3181818181818182,6,1,16,6,15,22,0.3181818181818182
Ruth,./data/CHILDES/Manchester/Ruth/020923.cha,other_adult,human,Human,baseline_unrestricted,87,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020710.cha,child,human,Human,baseline_unrestricted,69,0.0,0.0,0.0,0,0,4,5,9,9,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020710.cha,mother,human,Human,baseline_unrestricted,69,0.25,0.25,0.25,2,1,8,4,9,12,0.25
Ruth,./data/CHILDES/Manchester/Ruth/020710.cha,other_adult,human,Human,baseline_unrestricted,69,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020909.cha,child,human,Human,baseline_unrestricted,81,0.2857142857142857,0.16666666666666666,0.23076923076923078,2,1,7,6,10,13,0.23076923076923078
Ruth,./data/CHILDES/Manchester/Ruth/020909.cha,mother,human,Human,baseline_unrestricted,81,0.0,0.18181818181818182,0.09523809523809523,0,2,10,11,19,21,0.09523809523809523
Ruth,./data/CHILDES/Manchester/Ruth/020909.cha,other_adult,human,Human,baseline_unrestricted,81,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/011120.cha,child,human,Human,baseline_unrestricted,89,,0.5,0.5,0,1,0,2,1,2,0.5
Ruth,./data/CHILDES/Manchester/Ruth/011120.cha,mother,human,Human,baseline_unrestricted,89,0.0,,0.0,0,0,2,0,2,2,0.0
Ruth,./data/CHILDES/Manchester/Ruth/011120.cha,other_adult,human,Human,baseline_unrestricted,89,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/021009.cha,child,human,Human,baseline_unrestricted,78,0.125,0.6666666666666666,0.45,1,8,8,12,11,20,0.45
Ruth,./data/CHILDES/Manchester/Ruth/021009.cha,mother,human,Human,baseline_unrestricted,78,0.21428571428571427,0.375,0.2727272727272727,3,3,14,8,16,22,0.2727272727272727
Ruth,./data/CHILDES/Manchester/Ruth/021009.cha,other_adult,human,Human,baseline_unrestricted,78,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020005.cha,child,human,Human,baseline_unrestricted,59,0.0,,0.0,0,0,1,0,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020005.cha,mother,human,Human,baseline_unrestricted,59,0.0,,0.0,0,0,1,0,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020005.cha,other_adult,human,Human,baseline_unrestricted,59,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020207.cha,child,human,Human,baseline_unrestricted,54,1.0,1.0,1.0,1,1,1,1,0,2,1.0
Ruth,./data/CHILDES/Manchester/Ruth/020207.cha,mother,human,Human,baseline_unrestricted,54,0.0,,0.0,0,0,1,0,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020207.cha,other_adult,human,Human,baseline_unrestricted,54,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020429.cha,child,human,Human,baseline_unrestricted,76,0.0,0.0,0.0,0,0,1,3,4,4,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020429.cha,mother,human,Human,baseline_unrestricted,76,0.0,0.0,0.0,0,0,1,5,6,6,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020429.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020415.cha,child,human,Human,baseline_unrestricted,54,,0.6666666666666666,0.6666666666666666,0,2,0,3,1,3,0.6666666666666666
Ruth,./data/CHILDES/Manchester/Ruth/020415.cha,mother,human,Human,baseline_unrestricted,54,0.5,1.0,0.6666666666666666,1,1,2,1,1,3,0.6666666666666666
Ruth,./data/CHILDES/Manchester/Ruth/020415.cha,other_adult,human,Human,baseline_unrestricted,54,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020401.cha,child,human,Human,baseline_unrestricted,62,0.3333333333333333,0.5,0.4,1,1,3,2,3,5,0.4
Ruth,./data/CHILDES/Manchester/Ruth/020401.cha,mother,human,Human,baseline_unrestricted,62,0.0,1.0,0.2,0,1,4,1,4,5,0.2
Ruth,./data/CHILDES/Manchester/Ruth/020401.cha,other_adult,human,Human,baseline_unrestricted,62,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020612.cha,child,human,Human,baseline_unrestricted,73,0.3333333333333333,0.36363636363636365,0.35714285714285715,1,4,3,11,9,14,0.35714285714285715
Ruth,./data/CHILDES/Manchester/Ruth/020612.cha,mother,human,Human,baseline_unrestricted,73,0.4,0.2,0.26666666666666666,2,2,5,10,11,15,0.26666666666666666
Ruth,./data/CHILDES/Manchester/Ruth/020612.cha,other_adult,human,Human,baseline_unrestricted,73,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020821.cha,child,human,Human,baseline_unrestricted,84,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,3,7,7,8,14,0.42857142857142855
Ruth,./data/CHILDES/Manchester/Ruth/020821.cha,mother,human,Human,baseline_unrestricted,84,0.1111111111111111,0.1,0.10526315789473684,1,1,9,10,17,19,0.10526315789473684
Ruth,./data/CHILDES/Manchester/Ruth/020821.cha,other_adult,human,Human,baseline_unrestricted,84,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/021121.cha,child,human,Human,baseline_unrestricted,79,0.18181818181818182,0.75,0.42105263157894735,2,6,11,8,11,19,0.42105263157894735
Ruth,./data/CHILDES/Manchester/Ruth/021121.cha,mother,human,Human,baseline_unrestricted,79,0.2222222222222222,0.14285714285714285,0.20588235294117646,6,1,27,7,27,34,0.20588235294117646
Ruth,./data/CHILDES/Manchester/Ruth/021121.cha,other_adult,human,Human,baseline_unrestricted,79,,,,0,0,0,0,0,0,
Ruth,./data/CHILDES/Manchester/Ruth/020214.cha,child,human,Human,baseline_unrestricted,46,0.0,,0.0,0,0,1,0,1,1,0.0
Ruth,./data/CHILDES/Manchester/Ruth/020214.cha,mother,human,Human,baseline_unrestricted,46,0.0,,0.0,0,0,3,0,3,3,0.0
